sku,canonical_id,name_es_raw,name_zh_standard,brand_id,cat1_es,cat2_es,cat1_zh,cat2_zh,spec_es_raw,spec_zh_standard,source_hash,translation_status,review_status,locked,source_first_seen,source_last_seen,updated_at,notes
3212389,ACT3212389,Rasuradora Code Homme,剃须刀,Code Homme,Cuidado personal,Depilación y afeitado,个人美容,脱毛和剃须,7 piezas | 2 vatios,7件｜2W,21a818f774c47a9b4c4f605c1c05e4ed8497c25d9f5d95f8420961bcf1add446,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212391,ACT3212391,Recortadora vello facial Code Homme,面部毛发修剪器,Code Homme,Cuidado personal,Depilación y afeitado,个人美容,脱毛和剃须,7 piezas | 5 V,7件｜5V,7300598bd82d078cff0cbf5d81a19fd768790d72e43f0fa81ea052b76e28166a,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212393,ACT3212393,Máquina de afeitar Code Homme,Code Homme 剃须刀,,Cuidado personal,,个人美容,,5 vatios | 7 piezas,5 瓦 | 7 件,0f83b052d61dee271458b797ec75cf6d3469134769b47de39be18157d5d00eff,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
3212395,ACT3212395,Recortadora de pelos de nariz y orejas Code Homme,鼻毛耳毛修剪器,Code Homme,Cuidado personal,Depilación y afeitado,个人美容,脱毛和剃须,3 vatios,3W,aeb3188862dff5b752664109dc5da6df1bbcaefc9df1c3f344eba68376831e99,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212403,ACT3212403,Despertador digital,电子闹钟,,Vivienda,,家居布置,,11x5x7 cm | varios colores,11×5×7 厘米 | 多种颜色,7a1585d7f3bf5725016711404db9987681eec55bf2d760aef6357e7dd0c6a337,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
3212411,ACT3212411,Decoración de madera de pintura con diamantes Avec,木质装饰涂料带钻石 Avec,,Hobby,,兴趣手作,,Diferentes variantes,多种款式,ef59a545b82e78788cf961165e911e1bec1bf4cfc80f834550df0328c0560124,NEEDS_REVIEW,NEEDS_REVIEW,0,2026-04-05,2026-07-06,2026-08-25,
3212413,ACT3212413,Borda tu propia funda de cojín Avec,刺绣抱枕套,,Hobby,,兴趣手作,,40x40 cm | diferentes variantes,40×40厘米 | 多种款式,fa398c167c5906d59e6c00b4f5fca0fca9c8ce0039cf047d6d2f87d7c82de01a,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
3212417,ACT3212417,Kit soplador de aire tinta al alcohol,套装吹泡泡器空气墨水,,Hobby,,兴趣手作,,21 piezas | diferentes variantes,21件｜多种款式,e9ab19546e6dbe4a599ec6add564c70d739b439e46118e72c50837450e69e058,NEEDS_REVIEW,NEEDS_REVIEW,0,2026-01-09,2026-07-06,2026-08-25,
3212433,ACT3212433,Maceta Cozy Creations,花盆,Cozy Creations,Jardín,Decoración para el jardín,园艺户外,花园装饰,Ø 16x12 cm | varios colores,直径16×12cm｜多种颜色,23956ed975f96930ec22f2dd404c6de344a586c5bb2b7127cd4ada6ee1138a21,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3212435,ACT3212435,Afeitadora corporal Code Homme,身体剃毛器,Code Homme,Cuidado personal,Depilación y afeitado,个人美容,脱毛和剃须,5 vatios,5W,7f8eff284ca2440cd4f31474337bf2fc46821eb7d2805534408ca1e2f2e5aec5,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212443,ACT3212443,Pastillero con 6 compartimentos,六格药盒,,Cuidado personal,,个人美容,,Varios colores,多种颜色,21c36d4b64b5c7574d76810dbe3206763da15a8b05be00ee7944c6bd0fcdc2c5,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-08-22,2026-08-25,
3212447,ACT3212447,Bolsa de basura tejida Dumil,织物垃圾袋,Dumil,Hogar,Artículos de limpieza,家务清洁,清洁用品,65 litros | 65x100 cm | 4 unidades,65L｜65×100cm｜4件,ccd718e4bb9e121df0fa652f454c6e58cd9201ea0aef79f620ec67e7da830521,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3212463,ACT3212463,Bolsa de viaje 3 en 1 Froyak,Froyak 3 合 1 旅行包,,旅行,,旅行用品,,30 升 | 50x30x30 厘米 |多种颜色,,efc90f571616b752ea074035ed1f2d4e967e7a6e6622bebe8f310505f0de7ba9,NEEDS_REVIEW,NEEDS_REVIEW,0,2026-07-01,2026-07-01,2026-08-25,
3212469,ACT3212469,Caja de pañuelos y organizador Eleganza,纸巾盒收纳盒,Eleganza,Cuidado personal,Maquillaje,个人美容,彩妆,"16,5x16x10 cm",16.5×16×10cm,63b0e86428b17f98473f7febb58992b4a0502b03f58048a19e51a3f7c4f6f68c,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212471,ACT3212471,Altavoz de lámpara de discoteca,音箱灯迪斯科,,Multimedia,,数码影音,,5 vatios,5,577283d5cb2c0f5b7fec94facdff0030a6826034d254f7724c4f9fcdc63aab6a,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-08-14,2026-08-25,
3212475,ACT3212475,Juego de pinzas antiestáticas Werckmann,防静电夹套装,Werckmann,Bricolaje,Herramientas,DIY五金,工具,11 piezas,11件,20ad3295796841199d5716a3ba183e94336155514b637e60a9e2f9bbc9e973a0,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3212477,ACT3212477,Carrito 2 en 1 Werckmann,二合一推车,Werckmann,Moda,Accesorios,服饰鞋包,配饰,77x36x18 cm,77×36×18cm,ad548db530d31feff507d73075c7e202849b611b4bba648d7f39237160623200,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-06,2026-08-25,2026-08-25,
3212479,ACT3212479,Puerta antipolvo con cremallera Spectrum,防尘拉链门帘,,Bricolaje,,DIY五金,,110x250 cm,110×250厘米,868e787c7ec387e340f9c3ec15d37d20c7b0e2f3e8f291977d4ab231062bdaa1,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-07-20,2026-08-25,
3212481,ACT3212481,Vela de citronela con LED,LED香茅蜡烛,,Jardín,Control de plagas,园艺户外,害虫防治,"Ø 8,5x10 cm",直径8.5×10cm,170b6e16a1a65b8d98910e81ac5f2e0d3b2a4b84d202b6e0fd155a4cdbf4076c,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3212483,ACT3212483,Almohadillas antideslizantes,防滑垫片,,Hogar,,家务清洁,,8 piezas,8 件,5c441237f809d845db2c5b27368b18f3d8a6934a6bd488e078d11693f78def1f,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
3212489,ACT3212489,Gafas de seguridad Werckmann,眼镜安全 Werckmann,,Bricolaje,,DIY五金,,Talla única,均码,979209919ca7d68b96ed584faf0cfb739d766dc4d257f600df83bb2fab776a94,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
3212493,ACT3212493,Set de utensilios de cocina,套装厨具厨房,,Cocina,,厨房餐具,,3 piezas,3 件,5b14f8305afe838ff44a7efc9a2d754d8f243fddfe3a7ce92a7f1ed40c2a330b,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
3212499,ACT3212499,Espray sellador Negro,黑色密封喷雾,,Bricolaje,Herramientas,DIY五金,工具,400 ml,400ml,cf4e8f2c5235a705be485df3896eb004f90bd9cea1b6aa70840395fadf35d95e,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212501,ACT3212501,Cesta para freidora de aire con separador Löwenthal,空气炸锅内篮,Löwenthal,Cocina,Platos de horno y bandejas para hornear,厨房餐具,烤盘和烘焙托盘,"4,5 litros | diferentes variantes",4.5L｜多款可选,94c41e06037ec9bbf74366c6e61b9cd1c0136728f00a06d5e800ea5e380a03bb,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-20,2026-08-25,2026-08-25,
3212513,ACT3212513,Pantalón corto,裤子短款,,Moda,,服饰鞋包,,Tallas S-XL | varios colores,S - XL | 多种颜色,e6bce1fa135e1f0363636e448798e67717d89391bbb62bc908aa8490b268a5f3,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-08-13,2026-08-25,
3212515,ACT3212515,Vestido largo,连衣裙长款,,Moda,,服饰鞋包,,Tallas S-XL | diferentes variantes,S - XL | 多种款式,b098a111eadd93f3faae4ce5ec1007e469f49b0dd2fdab114a168ebd70fb85a9,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-08-22,2026-08-25,
3212521,ACT3212521,Semillas de césped Green Boots,草坪种子,Green Boots,Jardín,Siembra y plantación,园艺户外,播种和种植,1 kg,1kg,4b90a2e81188fef7642fc5eeb59753c64b5870332db377146f4d453f112021ae,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3212557,ACT3212557,Coche acrobático,汽车,,Juguetes,,玩具,,Varios colores,多种颜色,1aeb8fbd6158fa1ea098acb3912db570238bd056e8a5f2c2b760655e19b412ac,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-07-01,2026-08-22,2026-08-25,
3212559,ACT3212559,Hamburguesa de peluche,汉堡毛绒玩具,,Juguetes,Peluches y muñecas,玩具,毛绒玩具和娃娃,Ø 33x28 cm,直径33×28cm,1873f3079b754ebdb8a5c3a251f988b0d72d9934030acfe25a0d74aac5c2071c,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212569,ACT3212569,Soplador de pompas antifugas,防漏泡泡吹,,Juguetes,Juguetes de exterior,玩具,户外玩具,2 piezas,2件,7469521e636fcf3389a70de3fbb29594882fa9a8c77c3b521f6786b896374f78,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3212577,ACT3212577,Auriculares inalámbricos con cancelación activa de ruido Solix,主动降噪无线耳机,Solix,Multimedia,Audio,数码影音,音频设备,Varios colores,多种颜色,4795c46f5dd2cd55993d565d5bb9f067849ac44d8a7469b6baf7a63b7ee4d044,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212579,ACT3212579,Aclarado de color Cameleo,Cameleo 染后护色冲洗剂,,Cuidado personal,,个人美容,,150 ml | varios colores,150 毫升 | 多种颜色,3c20d1713b6cdad35c7a78c5eb944a56d2b491e29939251f42bbe6ebc6f702b2,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
3212583,ACT3212583,Losetas de piscina,泳池地垫,,Artículos deportivos,,运动用品,,8 uds,8件装,6632a5ab9a5365388a9c569fb7b40eaac318b2948224ed6b4c5bb48229885201,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-07-06,2026-08-25,
3212595,ACT3212595,Polvo blanqueador dental Rident,牙齿美白粉,Rident,Cuidado personal,Cuidado bucal,个人美容,口腔护理,30 gramos | diferentes variantes,30g｜多款可选,77bdd7672fdd164bbae72ca48c81fab6cbc402ebb451b9b609bc15ebee668726,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3212601,ACT3212601,Cepillos interdentales Dentapro,牙间刷,Dentapro,Cuidado personal,Cuidado bucal,个人美容,口腔护理,0.8 mm | 7 unidades,0.8mm｜7件,0205ed2c603f48030c9509e563ea708698d0ec8c7f1955588f58afab1e9980b8,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212615,ACT3212615,Neceser,化妆包,,Cuidado personal,Maquillaje,个人美容,彩妆,26x22 cm | varios colores,26×22cm｜多种颜色,8dbc542430e6d2912fa5cf9c7793323bff7e58e6b54d88b25f715bffc1d9c792,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212619,ACT3212619,Set de cepillos de dientes,牙刷套装,,Hogar,,家务清洁,,3 piezas | diferentes variantes,3 件 | 多种款式,6e2ead6df992967789c9af64c93ea7c6f06f43c71bc33caefdaa758403509d93,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
3212623,ACT3212623,Gel de ducha y afeitado 2 en 1 The Beauty Dept.,二合一沐浴剃须啫喱,The Beauty Dept.,Cuidado personal,Depilación y afeitado,个人美容,脱毛和剃须,300 ml,300ml,4a23e0a4f5913f12b43aa6b5ee6d43f89391fc767cc8190af5bca705ad424f05,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212625,ACT3212625,Set de esmalte de uñas de gel Nail It!,凝胶指甲油套装,,Cuidado personal,,个人美容,,2x 15 ml | varios colores,2×15毫升 | 多种颜色,1ed35da94d01767426e3d88b104e22430c25a43d0cda455ead29ace64024264e,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
3212627,ACT3212627,Hervidor de agua transparente Tristar,Tristar 透明电热水壶,,Cocina,,厨房餐具,,"2200 vatios | 1,7 litros","2200 瓦 | 1,7 升",ba3621c3a2f118ee0c9d1ba47888b78ba8de991f5d899f08d39dec85b94a7428,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
3212647,ACT3212647,Cepillos interdentales Dentapro,牙间刷,Dentapro,Cuidado personal,Cuidado bucal,个人美容,口腔护理,7 unidades | diferentes variantes,7件｜多款可选,9efbe0341c6b7e491c9c0ae57cc3b42b409a6b6c9bea7633b351f91f992d7f05,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212693,ACT3212693,Sandalias de plataforma,凉鞋,,Moda,,服饰鞋包,,Números 37-40 | varios colores,37 - 40 | 多种颜色,c58c6495ac55876e122f123e2e73c38c838e115ad7cc55b853f22827a3e4dc32,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-08-21,2026-08-25,
3212695,ACT3212695,Zuecos para niños,洞洞鞋儿童用,,Moda,,服饰鞋包,,Números 24-29 | diferentes variantes,24 - 29 | 多种款式,925c741cc861fb7698efa0ee2db11bfcc5ee7ec8eebcf54858a408371ec8061d,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-08-22,2026-08-25,
3212699,ACT3212699,Pantalón de vestir,西裤,,Moda,,服饰鞋包,,Tallas S-XL | diferentes variantes,S - XL | 多种款式,478e8465891aa07812b829badebb65ae2b244e628cef70d7fc019c7a67087eff,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-07-01,2026-08-13,2026-08-25,
3212703,ACT3212703,Camiseta sin mangas,T恤无,,Moda,,服饰鞋包,,Tallas S-XL | varios colores,S - XL | 多种颜色,43f21d2d1591c5671a04ff71def33c2b08df467395c58c871f836f8216af943a,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-08-13,2026-08-25,
3212705,ACT3212705,Camiseta de tirantes Dolce Bella,女士背心,Dolce Bella,Moda,Ropa interior,服饰鞋包,内衣,Tallas S-XL | varios colores,尺码 S-XL｜多种颜色,0ec526db0242c6bd8d20c35714a50fca6b66bc9b68b4c46ec3cd3fa0fdf5563c,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212707,ACT3212707,Camiseta de mujer de cuello redondo Dolce Bella,女士圆领T恤,Dolce Bella,Moda,Ropa,服饰鞋包,服装,Tallas S-XL,尺码 S-XL,71076da06fa4728cb6fc9d88c3ac142e4ac78eba0502a8c969aca5f473f78b9a,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212709,ACT3212709,Camiseta acanalada,罗纹T恤,,Moda,Ropa,服饰鞋包,服装,Tallas S-XL | varios colores,尺码 S-XL｜多种颜色,ae018f50b788be157ce675307efbace48d9818f48eb969349b24b6e483b3dead,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212715,ACT3212715,Top,上衣,,Moda,,服饰鞋包,,Tallas S-XL | varios colores,S - XL | 多种颜色,0611758863bd993b2b8e0b54660839484776fbafde81cc67281c51867fecfbe4,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-08-13,2026-08-25,
3212721,ACT3212721,Camiseta Jack Parker,T恤,Jack Parker,Moda,Ropa,服饰鞋包,服装,Talla M | diferentes variantes,尺码 M｜多款可选,e85260517f26142b6b324385a2c3ac501af57a811d090c46a8692e680408c466,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212723,ACT3212723,Camiseta Jack Parker,T恤,Jack Parker,Moda,Ropa,服饰鞋包,服装,Talla L | diferentes variantes,尺码 L｜多款可选,e46b2ac58faf1a08fefda07daae9ed7db56e6c6253d656f6169ef259fde06a80,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212725,ACT3212725,Camiseta Jack Parker,T恤,Jack Parker,Moda,Ropa,服饰鞋包,服装,Talla XL | diferentes variantes,尺码 XL｜多款可选,1b1f5c4fcc8fae71460599b26c2ae7948172832b4712d041a70ee409c82249af,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212727,ACT3212727,Camiseta Jack Parker,T恤,Jack Parker,Moda,Ropa,服饰鞋包,服装,Talla XXL | diferentes variantes,尺码 XXL｜多款可选,f05d5e5ad89a0f656955a51cbe1f71ef380695caffc0e2d47da05ad5f90cfd06,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212735,ACT3212735,Pantalón de vestir,西裤,,Moda,,服饰鞋包,,Tallas S-XL | diferentes variantes,S - XL | 多种款式,478e8465891aa07812b829badebb65ae2b244e628cef70d7fc019c7a67087eff,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-07-06,2026-08-22,2026-08-25,
3212741,ACT3212741,Pantalones de deporte Redmax,运动裤,Redmax,Artículos deportivos,Ropa de deporte,运动用品,运动服装,Tallas 36-46,尺码 36-46,3517c3695ea9dccb1590609acde010405bdb863dc3fec53e902f2c4e2f685648,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3212745,ACT3212745,Pantalones,裤子,,Moda,,服饰鞋包,,Tallas S-XL | diferentes variantes,S - XL | 多种款式,e9bc969adaa93e59ea9d73d07bc52b16a01999dbdc25e589b2a1ceb4b6dba5ae,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-08-22,2026-08-25,
3212749,ACT3212749,Estante de ducha,淋浴置物架,,Cuidado personal,,个人美容,,22x11x53 cm | varios colores,22×11×53 厘米 | 多种颜色,cb934f6836ea3c8cc9bca2b8a6be349475180d9d0eeae4aa88a1736b84daf0d6,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
3212751,ACT3212751,Organizador giratorio para nevera 5Five,冰箱旋转收纳盒,5Five,Cocina,Menaje de cocina,厨房餐具,厨房用具,Ø 23x9 cm,直径23×9cm,84008969e9c819da553218d4ca6a5da6e2235305527afa1d14bf4eab50e72890,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3212755,ACT3212755,Cestas colgantes,悬挂收纳篮,,Vivienda,Decoración,家居布置,家居装饰,31.5x31x12 cm | 2 uds.,31.5×31×12cm｜2件,fe0d2ce0e5208b3c2956d1c97f18fc43454220f0bf568ff40ca5ed021c887ae2,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3212759,ACT3212759,Grifo limonada con soporte Absolu Chic,带支架饮料分配器 Absolu Chic,,Hobby,,兴趣手作,,"3 uds. | 3x 1,5 litros",3,4831276096867c95ca49b1c50926d2f3c96e00725a9c44e3127eba97f7fa14cb,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-07-01,2026-08-10,2026-08-25,
3212765,ACT3212765,Barrita de proteínas Isostar Chocolate crujiente,Isostar 香脆巧克力蛋白棒,,Artículos deportivos,,运动用品,,55 g,55 g,6a3b093a00824a62108380565a7c232570ee00bfd0430e16d7bc23c89d8c4488,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
3212773,ACT3212773,Auriculares inalámbricos híbridos con ANC Fresh ’n Rebel,混合主动降噪无线耳机,Fresh ’n Rebel,Multimedia,Audio,数码影音,音频设备,Varios colores,多种颜色,78254d11c37b2ea063f1dceac795c834ac7dea5cbfb12bb2977115252c3bb67a,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212789,ACT3212789,Freidora de aire Petra Dual View,空气炸锅,,Cocina,,厨房餐具,,"2300 vatios | 2x 3,5 litros",2300瓦 | 2×3.5升,e415e621ddbe9f008e5add3418be56361f0b35620afaca69f7a8c4a18b23e538,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
3212793,ACT3212793,Limpiaparabrisas inalámbrico Beldray,无线雨刷,Beldray,Hogar,Artículos de limpieza,家务清洁,清洁用品,"3,7 voltios",3.7V,d6bc106d3896035f842790f4229a18db4ff34af1821cf5359f5d3b81dce8dd75,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3212797,ACT3212797,Estación de soldadura FERM,焊台,FERM,Bricolaje,Herramientas,DIY五金,工具,48 vatios,48W,e6c9f8f99358dc883a1dfdf2b7183437415c4cca86ce51b38e0fa49f3075ddc7,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212799,ACT3212799,Colgantes de huevo de Pascua,复活节彩蛋挂饰,,Vivienda,,家居布置,,12 unidades | 6 cm | diferentes variantes,12 件 | 6 厘米 | 多种款式,8770f5796774148bfb9b89548921781ef11baea4010057728046735757fd9ab6,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
3212811,ACT3212811,Sartén grill George Wilkinson,George Wilkinson 烧烤煎锅,,Cocina,,厨房餐具,,28 cm,28 厘米,b68fc43b2998e409703f62f25ba359e16b86c22e9f8ced5e950d22d632d1addb,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
3212823,ACT3212823,Set de regalo Wellness con bolsa de aseo,沐浴礼品套装,,Cuidado personal,Artículos de baño y ducha,个人美容,沐浴和淋浴用品,4x 100 ml | diferentes variantes,4×100ml｜多款可选,5a4044931295e21de9ca8031af97b205c5a3e1e031df66d9f6a8d85b0232f5c5,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3212845,ACT3212845,Guirnalda de cumpleaños con espumillones,装饰花环生日带,,Hobby,,兴趣手作,,"1,9 metros | varios colores",1，9 | 多种颜色,568a69e0570172a0ab69486702e1c3d1eb11d7a35b3526eb05492be1752f184f,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-07-01,2026-08-22,2026-08-25,
3212859,ACT3212859,Cubo con escurridor Spargo,带沥水桶,Spargo,Hogar,Artículos de limpieza,家务清洁,清洁用品,2 piezas,2件,8ff1d94108f4ce6e9f7747dd1637787ff32fe4799afc4c09ce08cc79e6f64134,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212863,ACT3212863,Cordones para teléfono Lab31,手机挂绳,Lab31,Multimedia,Cascos de teléfono,数码影音,手机壳,2 uds. | diferentes variantes,2件｜多款可选,bf79eedf7f35a1e95e1c04b0b4dae819c32ebc6ffe4d538bd6375e63ddc56b93,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212865,ACT3212865,Micrófonos inalámbricos con clip Nor-Tec,无线夹式麦克风,Nor-Tec,Multimedia,Accesorios multimedia,数码影音,多媒体配件,2 uds.,2件,2df13ddbf424058ca712e5b7b461b7c739bc976b0a296ea059f14b435564f5eb,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3212867,ACT3212867,Mezcla de semillas y pepitas Natural Happiness,混合种子坚果,Natural Happiness,Comer y beber,Frutos secos y aperitivos,食品饮料,坚果和零食,150 gramos,150g,f655e34f8fc5ab5f37e9fe08fb22079ad82063a290864cb2e71b59af7f32c014,MODEL_TRANSLATED,UNREVIEWED,0,2026-04-05,2026-08-25,2026-08-25,
3212885,ACT3212885,Desatascador de fregadero Miss Bubble,管道疏通剂,Miss Bubble,Hogar,Productos de limpieza,家务清洁,清洁产品,400 ml,400ml,4eecde209253d38a5c0ad937721bb4a3c232e6baeb7a57c8ecc86d3bee9ede8e,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212897,ACT3212897,Colador de té,滤茶器,,Cocina,Menaje de cocina,厨房餐具,厨房用具,135 ml,135ml,1ad425d5d719352135c78d4f55b897fdc9ee007cda7ac52576c64f1cc52b61d1,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-08-25,2026-08-25,
3212899,ACT3212899,Lámpara LED USB flexible Lab31,柔性LED台灯,Lab31,Bricolaje,Iluminación,DIY五金,照明,5 vatios | 60 lúmenes | 44 cm,5W｜60流明｜44cm,7c00c98f3feb872103566e53bd7b44ec12d31e00dbb5d27907442d7e6b68df81,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-01,2026-08-25,2026-08-25,
3212947,ACT3212947,Altavoz inalámbrico a prueba de salpicaduras Roseland,Roseland防溅蓝牙音箱,,Multimedia,,数码影音,,24 vatios | Ø 11x24 cm,24 瓦 | Ø 11x24 厘米,16bbc0bcbcff4b5d240bea6c0debae59d5cca7e0da64808d7d37d3fb4de19195,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-07-13,2026-08-25,
3212957,ACT3212957,Cubiertos de bambú,竹制餐具,,Cocina,,厨房餐具,,Diferentes variantes,多种款式,b55dc960aad6b04fc3649a0db561cbe8c9b0c537c15f7de901ad9e1c2a3223d4,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-04-05,2026-07-27,2026-08-25,
3212963,ACT3212963,Detergente La Antigua Lavandera Jabón de Marsella,马赛皂洗衣液,,Hogar,,家务清洁,,90 lavados,90次洗涤,a8b739df67ebde9209331812a7e9d91c69122688c8782d6e428918ed428d17f7,MODEL_TRANSLATED,UNREVIEWED,0,2026-01-09,2026-04-05,2026-08-25,
3212997,ACT3212997,Sacapuntas y gomas de borrar Office Essentials,Office Essentials 卷笔刀与橡皮擦套装,,Oficina y papelería,,办公文具,,4 piezas,4 件,50393dc7b721107edc10e7a749253ef3a537ae1adacc021930ec616840e32f73,LEGACY_UNVERIFIED,UNREVIEWED,0,2026-01-09,2026-01-09,2026-08-25,
3213013,ACT3213013,Juego de cuentas I Love My Style,串珠套装,I Love My Style,Hobby,Manualidades,兴趣手作,手工制作,Diferentes variantes,多款可选,8638f392f660d071006494b4ac4af20667cac4d0ce0b415689e5dd9dfbc5e0da,MODEL_TRANSLATED,UNREVIEWED,0,2026-07-06,2026-08-25,2026-08-25,
